semantic_sim,normalized_y,is_max,text_length,has_currency,label
0.0,0.07978170478170478,0.0,19,0.0,0
0.3034816086292267,0.09693347193347193,0.0,18,0.0,0
0.0,0.1301975051975052,0.0,15,0.0,0
0.0,0.14734927234927234,1.0,9,0.0,0
0.0,0.16346153846153846,0.0,20,0.0,0
0.0,0.16346153846153846,0.0,23,0.0,0
0.0,0.16346153846153846,0.0,28,0.0,0
0.0,0.16346153846153846,0.0,32,0.0,0
0.0,0.16346153846153846,0.0,30,0.0,0
0.3171791434288025,0.16346153846153846,0.0,24,0.0,0
0.0,0.24532224532224534,0.0,7,0.0,0
0.027267354726791385,0.25727650727650725,0.0,16,0.0,0
0.0,0.25727650727650725,0.0,16,0.0,0
0.028882163763046267,0.25727650727650725,0.0,13,0.0,0
0.0,0.2746881496881497,0.0,28,0.0,0
0.25904035568237305,0.2746881496881497,0.0,30,0.0,0
0.0,0.2746881496881497,0.0,31,0.0,0
0.0,0.2746881496881497,0.0,27,0.0,0
0.0,0.30730249480249483,0.0,14,0.0,0
0.0,0.4781704781704782,0.0,15,0.0,0
0.2630731463432312,0.4781704781704782,0.0,10,0.0,0
0.2967338263988495,0.4802494802494803,0.0,8,0.0,0
0.0,0.4802494802494803,0.0,8,0.0,0
0.0,0.4818087318087318,0.0,0,0.0,0
0.0,0.5275467775467776,0.0,0,0.0,0
0.0,0.5285862785862786,0.0,18,0.0,0
0.2524521052837372,0.5285862785862786,0.0,13,0.0,0
0.32815542817115784,0.5285862785862786,0.0,13,0.0,0
0.27919793128967285,0.5317047817047817,0.0,4,0.0,0
0.0,0.5332640332640333,0.0,0,0.0,0
0.27062398195266724,0.566008316008316,0.0,2,0.0,0
0.27062398195266724,0.5831600831600832,0.0,2,0.0,0
0.29425448179244995,0.5961538461538461,0.0,10,0.0,0
0.27062398195266724,0.5997920997920998,0.0,2,0.0,0
